category,brand,name,price,avg_rating,num_ratings
Fragrance,Clinique,Clinique Happy Eau de Parfum Spray,$48.75 - $81.00,4.7,1835.0
Fragrance,CHANEL,BLEU DE CHANEL Parfum Spray,$168.00 - $210.00,4.8,25.0
Fragrance,Marc Jacobs,Daisy Eau So Fresh Eau de Toilette,$37.00 - $160.00,4.7,11215.0
Fragrance,Jean Paul Gaultier,La Belle Paradise Garden Eau de Parfum,$36.00 - $166.00,4.4,572.0
Fragrance,Moroccanoil,Lumière du Jour Eau de Parfum,$35.00 - $105.00,4.8,151.0
Fragrance,Burberry,Burberry 2-Piece Mini Perfume Gift Set,$39.00,4.2,16.0
Fragrance,Yves Saint Laurent,Y Le Parfum,$39.00 - $196.00,4.8,1776.0
Fragrance,KYLIE COSMETICS,Cosmic Kylie Jenner 2.0 Eau de Parfum,$29.00 - $84.00,4.4,1125.0
Fragrance,Vacation,Body Mist by Vacation,$24.00,4.4,751.0
Fragrance,ARMANI,Giorgio Armani Stronger With You Powerfully Eau de Parfum,$35.00 - $130.00,4.8,1023.0
Fragrance,Rabanne,1 Million Elixir,$168.00,4.6,922.0
Fragrance,Marc Jacobs,Daisy Love Eau So Sweet Eau de Toilette,$82.00 - $142.00,4.7,737.0
Fragrance,Juicy Couture,Viva La Juicy Eau de Parfum,$33.00 - $129.00,4.6,3059.0
Fragrance,NOYZ,Unmute Eau de Parfum,$38.00 - $85.00,4.5,872.0
Fragrance,Burberry,Her Parfum,$40.00 - $199.00,4.6,741.0
Fragrance,Versace,Eros Eau de Toilette,$94.00 - $160.00,4.7,508.0
Fragrance,Yves Saint Laurent,Libre Eau de Parfum Mini Duo Set,$40.00,4.3,50.0
Fragrance,Dior,Miss Dior Essence,$134.00 - $198.00,4.7,1381.0
Fragrance,CHANEL,CHANCE EAU TENDRE Eau de Toilette Spray,$124.00 - $155.00,4.7,143.0
Fragrance,Chloé,Chloé Eau de Parfum,$40.00 - $181.00,4.5,2274.0
Fragrance,Jean Paul Gaultier,Gaultier Divine Eau de Parfum,$36.00 - $173.00,4.5,2062.0
Fragrance,NOYZ,Detour Mylk de Parfum,$95.00,4.7,67.0
Fragrance,Coach,For Men Eau de Toilette,$37.00 - $134.00,4.8,268.0
Fragrance,Gucci,Gucci Flora Gorgeous Eau de Parfum for Women Duo Gift Set,$42.00,4.8,55.0
Fragrance,Valentino,Valentino Donna Born in Roma Eau de Parfum Travel Gift Set,$50.00,3.0,65.0
Fragrance,Yves Saint Laurent,Black Opium Le Parfum,$118.00 - $205.00,4.6,1886.0
Fragrance,Beauty Finds by ULTA Beauty,His Everyday Scents,$34.00,,
Fragrance,Rabanne,1 Million Eau de Toilette,$35.00 - $172.00,4.5,1004.0
Fragrance,Burberry,Burberry Goddess Parfum,$40.00 - $199.00,4.7,778.0
Fragrance,Dolce&Gabbana,Light Blue Capri In Love Eau de Parfum,$147.00 - $179.00,4.2,123.0
Fragrance,Dolce&Gabbana,The One Eau de Parfum Intense,$39.00 - $177.00,4.5,103.0
Fragrance,Sol de Janeiro,SOL Cheirosa '62 Eau de Parfum,$28.00 - $80.00,4.7,5500.0
Fragrance,Dolce&Gabbana,The One for Men Eau de Parfum,$38.00 - $185.00,4.6,401.0
Fragrance,Dior,J'adore Parfum D'eau Eau de Parfum,$115.00 - $180.00,4.6,3853.0
Fragrance,Prada,Paradoxe Virtual Flower Eau de Parfum,$38.00 - $180.00,4.6,490.0
Fragrance,Sol de Janeiro,Sundays in Rio Warm Vanilla Perfume Mist,$18.20,4.3,59.0
Fragrance,Givenchy,Irresistible Eau de Parfum,$55.00 - $189.00,4.7,4451.0
Fragrance,Dolce&Gabbana,Devotion For Men Parfum,$39.00 - $190.00,4.5,174.0
Fragrance,Marc Jacobs,Daisy Wild Eau So Extra Eau de Parfum,$37.00 - $165.00,4.4,725.0
Fragrance,Versace,Bright Crystal Absolu Eau de Parfum,$128.00 - $148.00,4.7,197.0
Fragrance,Nemat,Vanilla Musk Eau de Parfum,$20.99 - $59.99,3.7,133.0
Fragrance,Rabanne,Million Gold for Her Eau de Parfum,$37.00 - $177.00,4.7,556.0
Fragrance,Dolce&Gabbana,Mini Travel Set Female,$50.00,5.0,3.0
Fragrance,Rabanne,Invictus Victory Elixir Parfum Intense,$138.00 - $176.00,4.6,300.0
Fragrance,CHANEL,N°5 Eau de Parfum Spray,$118.00 - $190.00,4.2,167.0
Fragrance,Philosophy,Fresh Cream Silk Cloud Eau de Parfum,$29.00 - $64.00,4.7,460.0
Fragrance,Snif,2% Eau de Toilette,$68.00,4.7,173.0
Fragrance,Versace,Crystal Noir Eau de Toilette,$78.00 - $110.00,4.5,344.0
Fragrance,Yves Saint Laurent,Black Opium Eau de Parfum Over Red,$99.00 - $172.00,4.7,1841.0
Fragrance,Burberry,Burberry Goddess Eau de Parfum Intense,$40.00 - $190.00,4.7,1729.0
Fragrance,Valentino,Uomo Born In Roma Green Stravaganza Eau De Toilette,$110.00 - $136.00,4.7,1872.0
Fragrance,Beauty Finds by ULTA Beauty,Scents For Her,$24.00,,
Fragrance,Jimmy Choo,Man Aqua Eau de Toilette,$38.00 - $120.00,4.7,462.0
Fragrance,Billie Eilish,Your Turn Eau de Parfum,$30.00 - $90.00,4.6,425.0
Fragrance,Rabanne,Fame in Love Parfum Elixir,$35.00 - $158.00,4.5,206.0
Fragrance,Snif,Coco Shimmy Eau de Toilette,$26.00 - $68.00,4.8,1021.0
Fragrance,NOYZ,Detour Eau de Parfum,$38.00 - $85.00,4.7,606.0
Fragrance,Nemat,Amber Fragrance Oil,$20.99,3.9,355.0
Fragrance,Gucci,Bloom Eau de Parfum,$40.00 - $168.00,4.5,5135.0
Fragrance,Gucci,Guilty Pour Homme Eau de Parfum,$37.00 - $205.00,4.5,2537.0
Fragrance,Nemat,Vanilla Musk Fragrance Oil,$20.99,4.3,467.0
Fragrance,Viktor&Rolf,Flowerbomb Pretty Peony Eau de Parfum,$35.00 - $182.00,4.8,775.0
Fragrance,Marc Jacobs,Perfect Elixir Eau de Parfum,$37.00 - $170.00,4.5,755.0
Fragrance,Versace,Eros Eau de Parfum,$139.00 - $190.00,4.6,504.0
Fragrance,Ariana Grande,Cloud Pink Eau de Parfum,$28.00 - $72.00,4.2,734.0
Fragrance,Gucci,Flora Gorgeous Magnolia Eau de Parfum,$40.00 - $225.00,4.7,1172.0
Fragrance,ARMANI,Acqua di Giò Parfum,$98.00 - $182.00,5.0,22.0
Fragrance,Ariana Grande,Sweet Like Candy Eau de Parfum,$28.00 - $72.00,4.5,1109.0
Fragrance,Coach,Dreams Sunset Eau de Parfum,$35.00 - $124.00,4.6,1025.0
Fragrance,Squishmallows Fragrances,Whisked Away,$25.00 - $58.00,4.6,156.0
Fragrance,Squishmallows Fragrances,3-Piece Coffret Set,$40.00,3.3,74.0
Fragrance,Burberry,Hero Eau de Parfum,$37.00 - $205.00,4.5,2161.0
Fragrance,Carolina Herrera,Very Good Girl Elixir Eau de Parfum,$39.00 - $192.00,4.7,534.0
Fragrance,Prada,Candy Eau de Parfum,$38.00 - $162.00,4.7,7078.0
Fragrance,Ellis Brooklyn,VANILLA SALT Eau de Parfum,$33.00 - $115.00,4.6,124.0
