category,brand,name,price,avg_rating,num_ratings
Makeup,Clinique,Chubby Stick Cheek Color Balm Cream Blush,$24.00,4.7,1457.0
Makeup,e.l.f. Cosmetics,Jumbo Power Grip Primer,$25.00,4.6,17049.0
Makeup,Clinique,Superpowder Double Face Makeup Foundation,$30.00,4.6,980.0
Makeup,NYX Professional Makeup,Line Loud Longwear Lip Liner,$8.00,4.3,762.0
Makeup,NYX Professional Makeup,Fat Oil Lip Drip Lip Oil,$10.00,4.5,3410.0
Makeup,Clinique,Chubby Stick Moisturizing Lip Color Tinted Lip Balm,$19.50,4.6,3736.0
Makeup,Tarte,Face Tape Pressed Powder,$40.00,3.7,50.0
Makeup,NARS,Pure Radiant Tinted Moisturizer SPF 30,$50.00,4.3,1081.0
Makeup,IT Cosmetics,Mini CC+ Cream Foundation with SPF 50+,$19.00,4.3,21957.0
Makeup,NYX Professional Makeup,The Face Glue Gripping Primer,$9.00,4.5,2627.0
Makeup,L'Oréal,Faux Brow Ultra Fine Double-Brush Tip Brow Filling Pen,$12.99,3.9,494.0
Makeup,IT Cosmetics,Celebration Foundation Illumination,$49.00,4.3,2174.0
Makeup,MAC,Studio Radiance 24hr Luminous Lift Concealer,$16.00 - $31.00,4.6,846.0
Makeup,Rare Beauty,Soft Pinch Matte Bouncy Blush,$27.00,4.9,272.0
Makeup,Laura Mercier,Mini Translucent Loose Setting Powder,$25.00,4.7,11453.0
Makeup,MAC,Mineralize Powder Blush,$34.00,4.4,375.0
Makeup,Lancôme,Définicils Defining and Lengthening Mascara,$34.00,4.7,3740.0
Makeup,IT Cosmetics,Heavenly Luxe Complexion Perfection Brush #7,$50.00,4.7,2559.0
Makeup,Charlotte Tilbury,Airbrush Matte Bronzer,$59.00,4.4,35.0
Makeup,FENTY BEAUTY by Rihanna,Gloss Bomb Heat Universal Lip Luminizer + Plumper,$26.00,4.2,450.0
Makeup,Clinique,Almost Powder Makeup Broad Spectrum SPF 18 Foundation,$30.00,4.3,449.0
Makeup,OPI,xPRESS/ON Special Effect Press On Nails,$13.99 - $16.99,3.5,1789.0
Makeup,e.l.f. Cosmetics,Halo Glow Skin Tint Mineral SPF 50,$14.00,4.4,5079.0
Makeup,OPI,xPRESS/ON Solid Color Press On Nails,$13.99,3.5,1789.0
Makeup,Urban Decay Cosmetics,All Nighter Waterproof Matte Setting Spray,$18.00 - $34.00,4.6,960.0
Makeup,NYX Professional Makeup,Epic Inky Stix Mechanical Cream Gel Eyeliner,$13.00,4.7,520.0
Makeup,Morphe,Eye Want It All 7-Piece Eye Brush Set,$28.00,4.8,53.0
Makeup,Benefit Cosmetics,They're Real Lengthening Mascara,$16.00 - $29.00,4.2,14850.0
Makeup,CHANEL,LES BEIGES Water-Fresh Tint,$72.00,4.5,148.0
Makeup,NATASHA DENONA,Hy-Glam Concealer,$32.00,4.7,730.0
Makeup,Morphe,Lip Filter Hydroplump Soft Matte Lipstick,$15.00,4.5,416.0
Makeup,Lancôme,La Base Pro Oil-Free Longwear Makeup Primer,$45.00,4.7,2332.0
Makeup,Tarte,Travel-Size Shape Tape Creamy Concealer,$15.00,4.4,561.0
Makeup,ILIA,Multi-Stick Cream Blush + Highlighter + Lip Tint,$36.00,4.6,2353.0
Makeup,NYX Professional Makeup,Bare With Me Hydrating Face & Body Concealer Serum,$12.00,4.5,1568.0
Makeup,Urban Decay Cosmetics,Naked2 Basics Matte Neutral Eyeshadow Palette,$35.00,4.6,2354.0
Makeup,Rare Beauty,Positive Light Liquid Luminizer,$28.00,4.9,1446.0
Makeup,Maybelline,Lash Sensational Sky High Waterproof Mascara,$13.99,4.5,11840.0
Makeup,MAC,Studio Fix Pro Set + Blur Weightless Loose Setting Powder,$36.00,4.6,561.0
Makeup,Maybelline,Super Stay 24H Skin Tint + Vitamin C,$17.99,4.1,709.0
