category,brand,name,price,avg_rating,num_ratings
Wellness,Apothékary,Wine Down Relaxation Support Tincture,$25.00 - $39.00,4.4,843.0
Wellness,Dr Teal's,Fragrance Free Magnesium Spray with Natural Dead Sea Salt,$9.99,,
Wellness,Origins,Moisturizing Hand Cream,$20.00,4.6,69.0
Wellness,BLUME,Meltdown Daily Balancing Gel Cleanser,$32.00,5.0,2.0
Wellness,Moon Juice,SuperYou Daily Stress Management Supplement,$54.00,4.8,683.0
Wellness,Moon,On The Go Teeth Whitening Kit,$40.00,,
Wellness,Patchology,Serve Chilled Rosé Hydrating Eye Gels,$4.00 - $55.00,4.4,184.0
Wellness,Hum Nutrition,Daily Cleanse for Skin & Body Detox,$26.99,4.7,2157.0
Wellness,Winky Lux,Wakey Wakey Under Eye Patches,$24.00,4.5,113.0
Wellness,Garden of Life,Dr. Formulated Probiotics Once Daily Women's Shelf-Stable Capsules,$36.99,3.0,2.0
Wellness,Moon,Stain Removal Fluoride Free Gel Whitening Toothpaste,$11.99,4.1,26.0
Wellness,HERBIVORE,COCO MILK Hydrating Milk Bath Soak,$24.00,4.9,95.0
Wellness,Saje Natural Wellness,Pocket Farmacy Physical Edition Full-Body Wellness Kit,$84.00,5.0,5.0
